,id,casts,genres,title,vote_count,ratings
4770,206192,"[17140, 5526, 23931]","[{'name': '스릴러'}, {'name': '드라마'}, {'name': '범죄'}]",Perfect Sisters,220,5.8
4771,64686,"[6384, 9195, 58593]","[{'name': '드라마'}, {'name': '액션'}, {'name': '모험'}, {'name': '판타지'}]",47 로닌,3105,6.1
4772,155084,"[4451, 111518, 2372]","[{'name': '공포'}, {'name': '스릴러'}]",미션 13,865,6.3
4773,596247,"[79001, 590879, 225012]","[{'name': '드라마'}, {'name': '스릴러'}]",프리즌 브레이커스,76,7.7
4774,11101,"[39251, 3491, 4936]","[{'name': '드라마'}, {'name': '역사'}, {'name': '전쟁'}]",스탈린그라드: 최후의 전투,401,7.3
4775,795607,"[2508433, 3174708, 2199340]","[{'name': '애니메이션'}, {'name': '판타지'}, {'name': '액션'}, {'name': '모험'}]",백사2: 청사의 시련,140,8.7
4776,279,"[1164, 3999, 4000]","[{'name': '역사'}, {'name': '음악'}, {'name': '드라마'}]",아마데우스,3281,8.0
4777,118412,"[1056310, 9705, 1139912]","[{'name': '액션'}, {'name': '모험'}, {'name': '드라마'}, {'name': '판타지'}, {'name': '애니메이션'}]",베르세르크 황금시대편 II - 돌도레이 공략,245,7.4
4778,393519,"[1144473, 1438688, 69197]","[{'name': '드라마'}, {'name': '공포'}]",로우,2525,7.1
4779,9619,"[517, 2713, 58727]","[{'name': '액션'}, {'name': '모험'}, {'name': '스릴러'}, {'name': '드라마'}]",단테스 피크,1411,6.1
4780,19824,"[76996, 57251, 85206]",[{'name': '코미디'}],엽기 캠퍼스 3,263,5.4
4781,14447,"[7317, 76900, 76901]","[{'name': '애니메이션'}, {'name': '코미디'}, {'name': '가족'}]",월레스와 그로밋: 빵과 죽음의 문제,358,7.3
4782,530254,"[2053219, 1294946, 93999]","[{'name': '액션'}, {'name': '미스터리'}, {'name': '판타지'}]",마녀,222,7.6
4783,72972,"[35159, 15761, 43125]","[{'name': '가족'}, {'name': '애니메이션'}, {'name': '코미디'}, {'name': '판타지'}]",톰과 제리: 오즈의 마법사,75,6.0
4784,10007,"[61903, 61904, 61907]","[{'name': '공포'}, {'name': '스릴러'}]",씨 노 이블,492,5.4
4785,7090,"[5296, 4247, 51926]",[{'name': '드라마'}],켄 파크,392,5.8
4786,410718,"[6193, 116341, 113460]",[{'name': '다큐멘터리'}],비포 더 플러드,658,7.7
4787,509585,"[24045, 2462760, 502397]","[{'name': '액션'}, {'name': '드라마'}, {'name': '스릴러'}]",7500,584,6.1
4788,9476,"[1810, 17328, 27855]","[{'name': '모험'}, {'name': '드라마'}, {'name': '로맨스'}, {'name': '액션'}]",기사 윌리엄,2427,6.9
4789,806690,"[1244, 78429, 1330]","[{'name': '모험'}, {'name': '드라마'}, {'name': '역사'}]",세상의 끝,30,5.7
4790,287903,"[36801, 3051, 1331652]","[{'name': '공포'}, {'name': '코미디'}, {'name': '판타지'}]",크람푸스,1628,6.1
4791,128136,"[144128, 4570, 188619]","[{'name': '코미디'}, {'name': '로맨스'}]",섹슈얼 어드벤쳐,281,7.0
4792,1631,"[18240, 18241, 18242]",[{'name': '드라마'}],리얼 영 레이디,83,5.3
4793,1412,"[1533, 8212, 13548]",[{'name': '드라마'}],"섹스, 거짓말, 그리고 비디오테이프",652,6.9
4794,425001,"[380, 139, 71403]","[{'name': '코미디'}, {'name': '가족'}]",워 위드 그랜파,675,6.5
4795,261392,"[44735, 37917, 17052]","[{'name': '코미디'}, {'name': '액션'}]",아메리칸 울트라,2381,6.1
4796,9913,"[11661, 4800, 133]","[{'name': '드라마'}, {'name': '공포'}, {'name': '미스터리'}, {'name': '스릴러'}]",스켈리톤 키,1629,6.6
4797,421285,"[2237552, 111363, 1040787]","[{'name': '공포'}, {'name': '역사'}, {'name': '판타지'}]",Draug,11,5.3
4798,12700,"[1640, 32458, 27637]","[{'name': '공포'}, {'name': '드라마'}]",엑소시스트 5 - 오리지널 프리퀄,241,5.3
4799,2022,"[19292, 1920, 1241]","[{'name': '코미디'}, {'name': '로맨스'}]",미스터 디즈,1774,5.8
4800,408266,"[100585, 141034, 83634]","[{'name': '액션'}, {'name': '드라마'}]",용쟁호투: 전설의 시작,251,5.8
4801,618355,"[11355, 81133, 5727]","[{'name': 'SF'}, {'name': '애니메이션'}, {'name': '액션'}]",슈퍼맨 레드 선,645,7.3
4802,712,"[3291, 1533, 10726]","[{'name': '코미디'}, {'name': '드라마'}, {'name': '로맨스'}]",네번의 결혼식과 한번의 장례식,2091,6.8
4803,296626,"[56824, 1164259, 2144]","[{'name': '미스터리'}, {'name': '스릴러'}, {'name': '공포'}]",파인더스 키퍼스,140,4.7
4804,513302,"[77928, 96413, 1679519]","[{'name': '애니메이션'}, {'name': '모험'}, {'name': '가족'}, {'name': '코미디'}]",슈퍼미니 2,141,7.0
4805,805,"[12021, 11147, 4970]","[{'name': '드라마'}, {'name': '공포'}]",악마의 씨,2997,7.8
4806,877703,"[53280, 208782, 444211]","[{'name': '코미디'}, {'name': '드라마'}, {'name': '공포'}]",틴 울프: 더 무비,0,0.0
4807,4977,"[40325, 40330, 40329]","[{'name': '애니메이션'}, {'name': '드라마'}, {'name': '미스터리'}, {'name': 'SF'}, {'name': '스릴러'}, {'name': '판타지'}]",파프리카,1608,7.8
4808,1817,"[72466, 2628, 2178]","[{'name': '범죄'}, {'name': '미스터리'}, {'name': '스릴러'}]",폰 부스,2884,6.8
4809,284995,"[16418, 15869, 15761]","[{'name': '미스터리'}, {'name': '애니메이션'}, {'name': '가족'}, {'name': '코미디'}]",Scooby-Doo! Frankencreepy,142,7.7
4810,10577,"[17276, 290, 9012]","[{'name': '스릴러'}, {'name': '공포'}]",드라큐라 2000,499,5.1
4811,332283,"[18050, 230680, 1201716]","[{'name': '드라마'}, {'name': '로맨스'}]",메리 셸리: 프랑켄슈타인의 탄생,844,7.0
4812,552269,"[13240, 1868464, 86310]","[{'name': '드라마'}, {'name': '모험'}]",조 벨,57,5.9
4813,511617,"[2367304, 1484667, 2367305]",[{'name': '드라마'}],伯林漂流,7,5.0
4814,257091,"[23659, 55638, 88029]",[{'name': '코미디'}],겟 하드,2224,6.0
4815,4226,"[19187, 74036, 35549]",[{'name': '코미디'}],나는 네가 지난 13일 금요일 밤에 한 일을 알고 있다,236,4.8
4816,84228,"[66636, 51965, 184560]",[{'name': '공포'}],줄리아 엑스,77,5.0
4817,25748,"[102714, 102715, 95645]",[{'name': '공포'}],일리언 2,152,4.7
4818,28597,"[27772, 68209, 5251]",[{'name': '코미디'}],쥬니어는 문제아 2,458,5.8
4819,437103,"[75912, 75913, 84996]","[{'name': '드라마'}, {'name': '역사'}, {'name': '스릴러'}]",1987,95,8.0
4820,444713,"[1118194, 86030, 1714230]","[{'name': '액션'}, {'name': '스릴러'}]",कमांडो 2,28,5.9
4821,116,"[1244, 1245, 1246]","[{'name': '드라마'}, {'name': '스릴러'}, {'name': '범죄'}, {'name': '로맨스'}]",매치 포인트,3340,7.3
4822,228968,"[4173, 38941, 65731]","[{'name': '드라마'}, {'name': '액션'}, {'name': '범죄'}, {'name': '스릴러'}, {'name': '미스터리'}]",미스터 하이네켄,511,6.0
4823,291549,"[63436, 75913, 73249]","[{'name': '액션'}, {'name': '드라마'}]",암살,169,7.4
4824,339877,"[230680, 73357, 1702761]","[{'name': '애니메이션'}, {'name': '드라마'}, {'name': '미스터리'}, {'name': '역사'}]",러빙 빈센트,2022,8.1
4825,879011,"[226825, 2014560, 2679420]",[{'name': '스릴러'}],親密な他人,0,0.0
4826,13980,"[83660, 83661, 20664]","[{'name': '액션'}, {'name': '애니메이션'}, {'name': '역사'}]",스트레인저 무황인담,280,7.6
4827,601470,"[83002, 37625, 1956]","[{'name': '역사'}, {'name': '드라마'}, {'name': '음악'}]",타미 페이의 눈,150,6.6
4828,9954,"[54815, 60898, 51975]","[{'name': '판타지'}, {'name': '공포'}]",커버넌트,810,5.5
4829,416144,"[76788, 53807, 142213]","[{'name': '스릴러'}, {'name': '역사'}, {'name': '드라마'}, {'name': '액션'}]",호텔 뭄바이,1138,7.6
4830,813,"[14416, 14415, 7633]",[{'name': '코미디'}],에어플레인,3458,7.3
4831,398173,"[2876, 2310, 139]","[{'name': '드라마'}, {'name': '공포'}, {'name': '범죄'}, {'name': '스릴러'}]",살인마 잭의 집,2003,7.2
4832,294963,"[6856, 28657, 17178]","[{'name': '서부'}, {'name': '공포'}]",본 토마호크,1599,6.8
4833,258099,"[57599, 52442, 61114]","[{'name': '코미디'}, {'name': '드라마'}, {'name': '로맨스'}]",저스트 비포 아이 고,260,6.5
4834,270938,"[64856, 2203, 123812]","[{'name': '모험'}, {'name': '액션'}]",팔콘 라이징,269,6.2
4835,8923,"[109, 4174, 56365]","[{'name': '범죄'}, {'name': '드라마'}]",훌리건스,1863,7.2
4836,286565,"[232006, 1289968, 1029934]","[{'name': '미스터리'}, {'name': '드라마'}, {'name': '로맨스'}]",페이퍼 타운,4648,6.1
4837,9397,"[12640, 1231, 18270]","[{'name': '코미디'}, {'name': 'SF'}, {'name': '액션'}]",에볼루션,1743,6.0
4838,684420,"[1648701, 63206, 2610026]","[{'name': '공포'}, {'name': '코미디'}]",Corona Zombies,29,4.7
4839,13382,"[2753, 105638, 144604]","[{'name': '애니메이션'}, {'name': '가족'}, {'name': 'TV 영화'}]","루돌프, 빨간 코 사슴",403,7.3
4840,575446,"[1625154, 935201, 1055162]","[{'name': '스릴러'}, {'name': '드라마'}]",뉴 오더,213,6.6
4841,2134,"[8229, 21874, 21876]","[{'name': '스릴러'}, {'name': '모험'}, {'name': '판타지'}, {'name': 'SF'}, {'name': '로맨스'}]",타임 머신,594,7.4
4842,103663,"[1019, 4457, 1112385]",[{'name': '드라마'}],더 헌트,2962,8.1
4843,535544,"[19923, 20070, 70904]","[{'name': '드라마'}, {'name': '로맨스'}, {'name': '역사'}]",다운튼 애비,824,7.2
4844,49953,"[127387, 59620, 77517]","[{'name': '애니메이션'}, {'name': '가족'}]",새미의 어드벤쳐,511,5.9
4845,401544,"[41782, 56890, 1577298]","[{'name': '액션'}, {'name': '코미디'}, {'name': 'SF'}]",데스 레이스 2050,140,4.2
4846,14254,"[70456, 20373, 11064]",[{'name': '공포'}],안나와 알렉스: 두 자매 이야기,1184,6.5
4847,9766,"[18918, 336, 29051]","[{'name': '드라마'}, {'name': '액션'}, {'name': '범죄'}]",그리다이언 갱,752,7.0
4848,40723,"[22461, 39596, 4813]","[{'name': '드라마'}, {'name': '공포'}, {'name': '로맨스'}]",트러블 에브리 데이,111,5.8
4849,202575,"[1248445, 1232172, 45603]","[{'name': '가족'}, {'name': '판타지'}, {'name': '애니메이션'}, {'name': '모험'}]",썬더와 마법저택,280,6.3
4850,738362,"[2888, 4996, 80987]",[{'name': '다큐멘터리'}],The Fresh Prince of Bel-Air Reunion,117,8.6
4851,8845,"[23880, 2176, 2048]","[{'name': '액션'}, {'name': '스릴러'}]",언더 씨즈,1144,6.2
4852,513045,"[543530, 466505, 23931]","[{'name': '액션'}, {'name': '코미디'}]",스투버,1016,6.7
4853,454293,"[55638, 1230868, 71403]",[{'name': '코미디'}],나이트 스쿨,1398,6.2
4854,2898,"[514, 9994, 17141]","[{'name': '코미디'}, {'name': '로맨스'}]",이보다 더 좋을 순 없다,2946,7.4
4855,15159,"[67773, 1003, 1246]","[{'name': '코미디'}, {'name': '미스터리'}]",핑크 팬더 2,897,5.7
4856,468224,"[3292, 112561, 17782]","[{'name': '전쟁'}, {'name': '드라마'}, {'name': '역사'}, {'name': '로맨스'}]",톨킨,1053,7.0
4857,18374,"[83012, 83015, 227638]","[{'name': '코미디'}, {'name': '액션'}]",7급 공무원,74,6.3
4858,388284,"[1977842, 1417289, 966038]","[{'name': '미스터리'}, {'name': '드라마'}, {'name': '스릴러'}]",Mientras El Lobo No Está,81,7.6
4859,25678,"[21259, 55271, 25944]",[{'name': '액션'}],아메리칸 닌자 2,195,5.4
4860,14813,"[21874, 78076, 78077]","[{'name': '가족'}, {'name': '애니메이션'}]",미키의 크리스마스 캐롤,708,7.7
4861,10610,"[18897, 7400, 4174]","[{'name': '스릴러'}, {'name': '판타지'}, {'name': '액션'}, {'name': '코미디'}]",메달리온,851,5.6
4862,34672,"[17140, 2139, 6329]","[{'name': '가족'}, {'name': '코미디'}]",Chestnut: Hero of Central Park,133,7.0
4863,2649,"[3392, 2228, 13549]","[{'name': '드라마'}, {'name': '스릴러'}, {'name': '미스터리'}]",더 게임,4909,7.6
4864,449503,"[15111, 74607, 53]","[{'name': '액션'}, {'name': '범죄'}]",킬엠올,72,5.5
4865,623464,"[19146, 2387993, 1842899]","[{'name': '액션'}, {'name': '모험'}, {'name': '코미디'}, {'name': '공포'}, {'name': 'SF'}, {'name': '스릴러'}]",Zombie Tidal Wave,29,4.3
4866,501738,"[2416787, 96381, 1261323]",[{'name': '드라마'}],샬러턴,61,6.6
4867,86828,"[11108, 3967, 71403]","[{'name': '코미디'}, {'name': 'SF'}]",앱솔루틀리 애니씽,1104,5.8
4868,19898,"[11107, 6065, 55086]","[{'name': '액션'}, {'name': '공포'}, {'name': '미스터리'}, {'name': 'SF'}, {'name': '스릴러'}]",팬도럼,1845,6.5
4869,643882,"[67599, 1097967, 1107810]","[{'name': '가족'}, {'name': '로맨스'}, {'name': '코미디'}]",크리스마스 스위치 - 한 번 더 바꿔?,713,7.0
4870,10651,"[190, 1276, 3896]","[{'name': '액션'}, {'name': '범죄'}, {'name': '스릴러'}]",더티 해리 5 - 추적자,605,6.3
4871,649394,"[2232, 39388, 2283]","[{'name': '역사'}, {'name': '드라마'}]",워스,180,6.8
4872,9394,"[15140, 18841, 132262]","[{'name': '액션'}, {'name': '코미디'}, {'name': '서부'}]",내 이름은 튜니티,984,7.6
4873,10473,"[35769, 58655, 65623]","[{'name': '판타지'}, {'name': '모험'}]",드래곤하트 2,234,5.4
4874,6038,"[18897, 887, 49734]","[{'name': '액션'}, {'name': '모험'}, {'name': '코미디'}, {'name': '서부'}]",상하이 나이츠,1830,6.1
4875,334524,"[10297, 18997, 25616]","[{'name': '모험'}, {'name': '드라마'}, {'name': '스릴러'}]",골드,1307,6.6
4876,293767,"[1496392, 37917, 66]","[{'name': '드라마'}, {'name': '전쟁'}]",빌리 린의 롱 하프타임 워크,457,6.0
4877,10998,"[3392, 515, 10427]","[{'name': '드라마'}, {'name': '스릴러'}]",위험한 정사,1052,6.8
4878,220820,"[16644, 1954, 1138751]","[{'name': '드라마'}, {'name': '액션'}, {'name': '스릴러'}, {'name': '범죄'}]",블러드 리벤지,38,4.9
4879,642121,"[1325953, 233590, 1253896]","[{'name': '애니메이션'}, {'name': '로맨스'}, {'name': '드라마'}]",해변의 에트랑제,38,7.5
4880,180894,"[78110, 1102621, 65198]","[{'name': '액션'}, {'name': '범죄'}, {'name': '스릴러'}]",닌자2: 섀도우 어쌔신,265,6.5
4881,10747,"[190, 66670, 66223]",[{'name': '서부'}],무법자 조시 웨일즈,834,7.5
4882,205048,[],"[{'name': '애니메이션'}, {'name': '코미디'}, {'name': '가족'}]",오기와 악동들 더 무비,47,6.8
4883,8386,"[5384, 54799, 52057]",[{'name': '코미디'}],하우 하이,732,6.3
4884,632617,"[73421, 1945369, 12930]",[{'name': '드라마'}],컴온 컴온,140,7.7
4885,505192,"[123739, 100766, 1130611]",[{'name': '드라마'}],어느 가족,1498,7.9
4886,259695,"[880, 18050, 2039]","[{'name': '범죄'}, {'name': '드라마'}, {'name': '스릴러'}]",리브 바이 나이트,1090,6.2
4887,21519,"[18897, 62410, 62414]","[{'name': '액션'}, {'name': '코미디'}, {'name': '모험'}]",프로젝트 A,302,7.3
4888,884,"[13548, 18686, 13550]","[{'name': '드라마'}, {'name': '스릴러'}]",크래쉬,754,6.5
4889,457136,"[36592, 234352, 1334638]","[{'name': '드라마'}, {'name': '역사'}]","메리, 퀸 오브 스코틀랜드",1455,6.6
4890,11317,"[707, 8944, 34612]","[{'name': '코미디'}, {'name': '가족'}]",마이 걸 2,360,5.9
4891,553385,"[940958, 942879]",[{'name': '드라마'}],Cicatrices 2,5,8.4
4892,361931,"[1141894, 1127406, 1819989]","[{'name': '역사'}, {'name': '다큐멘터리'}]",호날두,279,6.9
4893,71859,"[3063, 4764, 132157]","[{'name': '드라마'}, {'name': '스릴러'}]",케빈에 대하여,2178,7.6
4894,760104,"[1137824, 974169, 29221]","[{'name': '공포'}, {'name': '스릴러'}, {'name': '미스터리'}]",X,0,0.0
4895,9703,"[5472, 2282, 87773]","[{'name': '액션'}, {'name': '모험'}, {'name': '판타지'}, {'name': '전쟁'}]",마지막 군단,653,5.6
4896,16186,"[55314, 2202, 80602]","[{'name': '코미디'}, {'name': '드라마'}, {'name': '로맨스'}]",돌싱녀의 서바이벌 다이어리,161,6.5
4897,625568,"[934, 1046903, 1352028]","[{'name': '액션'}, {'name': '스릴러'}]",언힌지드,1486,6.4
4898,6519,"[9656, 57599, 52052]","[{'name': '코미디'}, {'name': '모험'}, {'name': '액션'}]",The Dukes of Hazzard,902,5.5
4899,9879,"[3416, 16475, 23346]","[{'name': '코미디'}, {'name': '범죄'}, {'name': '드라마'}]",스트립티즈,845,5.6
4900,13377,"[2922, 15098, 150739]","[{'name': '애니메이션'}, {'name': '가족'}, {'name': '코미디'}]",그린치는 어떻게 크리스마스를 훔쳤는가!,766,7.5
4901,42297,"[38225, 53397, 58115]","[{'name': '드라마'}, {'name': '로맨스'}]",버레스크,1909,7.2
4902,38167,"[1204, 3810, 17051]","[{'name': '드라마'}, {'name': '로맨스'}]",먹고 기도하고 사랑하라,1989,6.2
4903,84348,"[98632, 98631, 111692]","[{'name': '스릴러'}, {'name': '공포'}]",V/H/S: 죽음을 부르는 비디오,1125,6.1
4904,9800,"[31, 5292, 4765]",[{'name': '드라마'}],필라델피아,3406,7.7
4905,9092,"[10205, 4783, 18315]","[{'name': '판타지'}, {'name': '공포'}]",스노우 화이트,190,5.9
4906,550201,"[567012, 2159168, 80733]","[{'name': '스릴러'}, {'name': '공포'}]",더 풀,161,5.8
4907,297291,"[1215144, 83218, 13473]","[{'name': '액션'}, {'name': '모험'}, {'name': '판타지'}]",더 스콜피온 킹: 더 로스트 스론,157,5.1
4908,399057,"[72466, 2227, 1290466]","[{'name': '드라마'}, {'name': '스릴러'}, {'name': '미스터리'}]",킬링 디어,2860,7.0
4909,25602,"[78110, 58794, 33516]","[{'name': '액션'}, {'name': '범죄'}, {'name': '드라마'}, {'name': '스릴러'}]",닌자 - 킬 사무라이,243,6.0
4910,718444,"[19537, 58428, 1469407]","[{'name': '액션'}, {'name': '모험'}]",로그,548,5.6
4911,8470,"[5292, 4512, 55314]","[{'name': '드라마'}, {'name': '스릴러'}, {'name': '범죄'}]",존 큐,1798,7.2
4912,11563,"[18897, 548617, 62414]","[{'name': '액션'}, {'name': '코미디'}]",사제출마,143,6.8
4913,15616,"[52052, 2535, 26472]",[{'name': '코미디'}],메이저 무비 스타,212,6.2
4914,16288,"[12950, 83400, 10475]","[{'name': '공포'}, {'name': '코미디'}]",크립쇼 2,394,6.2
4915,9279,"[1100, 57119, 14104]","[{'name': '가족'}, {'name': '코미디'}, {'name': '모험'}]",솔드 아웃,2029,6.0
4916,11216,"[24366, 20030, 27643]","[{'name': '드라마'}, {'name': '로맨스'}]",시네마 천국,3256,8.5
4917,531428,"[1385600, 68816, 1442550]","[{'name': '드라마'}, {'name': '역사'}, {'name': '로맨스'}]",타오르는 여인의 초상,1717,8.2
4918,49517,"[64, 5472, 2524]","[{'name': '드라마'}, {'name': '스릴러'}, {'name': '미스터리'}]",팅커 테일러 솔저 스파이,2067,6.6
4919,287424,"[1100, 17140, 20810]","[{'name': '공포'}, {'name': '드라마'}, {'name': '미스터리'}]",매기,1358,5.3
4920,2023,"[110, 20803, 2878]","[{'name': '서부'}, {'name': '모험'}, {'name': '액션'}]",히달고,935,6.8
4921,9618,"[16483, 6856, 10742]","[{'name': '액션'}, {'name': '모험'}, {'name': '코미디'}, {'name': '스릴러'}]",탱고와 캐쉬,1448,6.4
4922,1807,"[19195, 19196, 19197]","[{'name': '범죄'}, {'name': '드라마'}]",엘리펀트,1420,7.1
4923,494471,"[1324665, 227879, 992869]","[{'name': '코미디'}, {'name': '애니메이션'}, {'name': '모험'}, {'name': '드라마'}]",논논비요리 베케이션,14,6.9
4924,175168,"[1295126, 76164, 1157717]","[{'name': '코미디'}, {'name': '공포'}]",레이프 좀비: 러스트 오브 더 데드,104,6.2
4925,12589,"[73016, 53570, 60258]","[{'name': '가족'}, {'name': '액션'}, {'name': '모험'}, {'name': '애니메이션'}, {'name': '코미디'}, {'name': '판타지'}, {'name': 'SF'}]",천재소년 지미 뉴트론,695,5.9
4926,309886,"[2461, 990393, 3905]","[{'name': '액션'}, {'name': '스릴러'}, {'name': '드라마'}]",블러드 파더,1247,6.2
4927,427900,"[368, 1417739, 3968]","[{'name': '코미디'}, {'name': '드라마'}, {'name': '로맨스'}]","러브, 어게인",1050,6.1
4928,436274,"[142193, 1212960, 1278643]","[{'name': '판타지'}, {'name': 'SF'}, {'name': '스릴러'}]",래디우스,453,6.6
4929,44132,"[130314, 130315, 136813]","[{'name': '공포'}, {'name': '드라마'}, {'name': '판타지'}]",비스트,110,5.5
4930,9366,"[85, 1158, 147]","[{'name': '범죄'}, {'name': '드라마'}, {'name': '스릴러'}]",도니 브래스코,3466,7.5
4931,931599,"[3194176, 586013, 1495331]",[{'name': '드라마'}],Silip Sa Apoy,3,3.7
4932,423087,"[2299, 23931, 1223438]","[{'name': '스릴러'}, {'name': '드라마'}]",식스 빌로우,307,5.8
4933,254904,"[517, 972356, 18182]","[{'name': '범죄'}, {'name': '액션'}, {'name': '스릴러'}]",노벰버 맨,1234,6.1
4934,23903,"[15831, 59401, 8658]","[{'name': '애니메이션'}, {'name': '가족'}]",Curious George 2: Follow That Monkey!,85,6.6
4935,516850,"[1853565, 1783718, 1850402]","[{'name': '공포'}, {'name': '판타지'}, {'name': '로맨스'}]",머메이드: 죽음의 호수,258,6.2
4936,16320,"[51797, 54881, 9576]","[{'name': 'SF'}, {'name': '액션'}, {'name': '모험'}, {'name': '스릴러'}]",세레니티,2820,7.4
4937,11158,"[8872, 57418, 1908]","[{'name': '모험'}, {'name': '코미디'}, {'name': '가족'}, {'name': 'SF'}]",아이가 커졌어요,909,5.2
4938,10158,"[10814, 57755, 4810]","[{'name': '코미디'}, {'name': '드라마'}]",덩크슛,974,6.6
4939,896392,[2745418],[{'name': '드라마'}],Tiempo,4,4.5
4940,478820,"[1925, 7275, 6091]","[{'name': '드라마'}, {'name': '범죄'}, {'name': '스릴러'}]",비독: 파리의 황제,404,6.4
4941,1996,"[11701, 17276, 8785]","[{'name': '액션'}, {'name': '모험'}, {'name': '판타지'}, {'name': '스릴러'}]",툼 레이더 2: 판도라의 상자,3552,5.7
4942,213,"[2638, 2639, 2091]","[{'name': '미스터리'}, {'name': '스릴러'}]",북북서로 진로를 돌려라,3154,8.0
4943,18501,"[17276, 38425, 53820]","[{'name': '액션'}, {'name': '스릴러'}, {'name': 'SF'}]",게이머,1897,5.7
4944,301365,"[18050, 1327613, 20089]","[{'name': '스릴러'}, {'name': '공포'}, {'name': '드라마'}]",네온 데몬,3184,6.5
4945,9767,"[4937, 4491, 16484]","[{'name': '로맨스'}, {'name': '코미디'}]",브레이크 업: 이별후애(愛),2224,5.8
4946,10398,"[2176, 15852, 21089]",[{'name': '스릴러'}],더블 크라임,964,6.5
4947,779057,"[1244, 6949, 1602964]","[{'name': '스릴러'}, {'name': '미스터리'}, {'name': '액션'}]",서바이벌리스트,10,4.6
4948,15144,"[21625, 71241, 140777]","[{'name': '코미디'}, {'name': '로맨스'}]",아직은 사랑을 몰라요,1733,6.8
4949,9768,"[85, 21412, 59369]","[{'name': '코미디'}, {'name': '음악'}, {'name': '로맨스'}]",사랑의 눈물,1235,6.6
4950,77877,"[29222, 221809, 10401]","[{'name': '드라마'}, {'name': '로맨스'}]",더 럭키 원,2978,7.1
4951,935271,"[3414079, 3414080, 3414082]","[{'name': 'SF'}, {'name': '액션'}]",After the Pandemic,0,0.0
4952,492,"[3036, 6949, 6941]","[{'name': '코미디'}, {'name': '드라마'}, {'name': '판타지'}]",존 말코비치 되기,3376,7.4
4953,255692,"[10862, 33527, 11086]","[{'name': '액션'}, {'name': 'SF'}]",아이스 솔저스,72,5.3
4954,21835,"[57607, 70437, 87942]","[{'name': '코미디'}, {'name': '판타지'}]",서유기: 선리기연,120,7.5
4955,351015,"[150193, 112720, 71300]",[{'name': '다큐멘터리'}],Behind the Mask: The Batman Dead End Story,4,8.0
4956,838995,"[3120609, 1881987, 3120611]",[],소림소자,1,10.0
4957,332,"[4756, 4757, 4758]","[{'name': '액션'}, {'name': '모험'}, {'name': '코미디'}, {'name': '가족'}]",형사 가제트,959,4.4
4958,943058,[],[{'name': '애니메이션'}],Hot Singles in Your Area,0,0.0
4959,163394,"[1018898, 1037843, 1238594]",[{'name': '애니메이션'}],도라에몽: 진구의 태엽도시 모험기,14,7.0
4960,10147,"[879, 19754, 63992]","[{'name': '드라마'}, {'name': '코미디'}, {'name': '범죄'}]",나쁜 산타,1669,6.5
4961,710356,"[2034418, 1010189, 892734]","[{'name': '로맨스'}, {'name': '드라마'}]",2개의 심장,335,7.7
4962,368304,"[75037, 963818, 89599]","[{'name': '가족'}, {'name': '애니메이션'}]",LEGO Marvel Super Heroes: Avengers Reassembled!,89,6.5
4963,9035,"[51797, 9281, 12132]","[{'name': '공포'}, {'name': 'SF'}, {'name': '판타지'}, {'name': '미스터리'}, {'name': '스릴러'}]",슬리더,1109,6.5
4964,889,"[13633, 9045, 13635]","[{'name': '코미디'}, {'name': '가족'}, {'name': '로맨스'}]",플린스톤,578,4.8
4965,375509,"[1419894, 1557139, 1417320]","[{'name': '공포'}, {'name': '미스터리'}, {'name': 'SF'}]",콥스 파티,32,5.0
4966,644479,"[1640507, 1640510, 147333]","[{'name': '드라마'}, {'name': '코미디'}]",Dedicada A Mi Ex,454,8.4
4967,430161,"[16971, 1077146, 64771]","[{'name': '로맨스'}, {'name': '드라마'}]",범고래 등대,179,7.0
4968,270413,"[65510, 68704, 85285]","[{'name': '액션'}, {'name': '애니메이션'}, {'name': '코미디'}]",원피스 - 스트롱월드 에피소드 0,58,7.3
4969,331781,"[558820, 77071, 138986]","[{'name': '다큐멘터리'}, {'name': '음악'}]",에이미,1001,7.6
4970,805957,"[2219, 205, 5293]",[{'name': '다큐멘터리'}],Beyond the Ultimate Spin: The Making of 'Spider-Man',2,3.5
4971,542224,"[1481238, 2220157, 2506]","[{'name': '공포'}, {'name': '판타지'}, {'name': '스릴러'}]",그레텔과 헨젤,1091,6.0
4972,511343,"[1890247, 935266, 1411402]","[{'name': '액션'}, {'name': '모험'}, {'name': 'TV 영화'}]",툼 인베이더,46,4.2
4973,846,"[12640, 12214, 12644]","[{'name': '미스터리'}, {'name': 'SF'}, {'name': '스릴러'}]",엑스 파일: 미래와의 전쟁,1212,6.8
4974,30131,"[29518, 105748, 11974]","[{'name': '코미디'}, {'name': '서부'}]",El Siete Machos,65,8.0
4975,9530,"[2157, 57854, 57855]","[{'name': '가족'}, {'name': '코미디'}]",런어웨이 버케이션,1364,5.9
4976,5203,"[14061, 42122, 2295]","[{'name': '로맨스'}, {'name': '드라마'}]",와일드 오키드,220,5.3
4977,9560,"[6384, 37946, 5401]","[{'name': '드라마'}, {'name': '로맨스'}]",구름 속의 산책,725,7.2
4978,423453,"[78423, 1352046, 1077537]","[{'name': '모험'}, {'name': '애니메이션'}, {'name': '코미디'}, {'name': '가족'}]",사하라,234,5.9
4979,18764,"[18897, 1338, 26785]","[{'name': '코미디'}, {'name': '액션'}]",쌍룡회,258,6.6
